PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,LocationInNum,MaxDemand,Bill
33.486,20.984,0.0005,0.0068,0.03,0.665,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,2100,PJ,2,7336.9125,16070,4544.277153
15.3,6.751,0.0005,0.0097,0.0262,0.694,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,2200,PJ,2,7336.9125,16070,4544.277153
33.05,19.427,0.0005,0.0061,0.027,0.712,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,2300,PJ,2,7336.9125,16070,4544.277153
19.876,9.665,0.0004,0.0074,0.0208,0.72,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,0000,PJ,2,7336.9125,16070,4544.277153
16.983,8.665,0.0005,0.0086,0.0182,0.723,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,0100,PJ,2,7336.9125,16070,4544.277153
18.485,10.485,0.0005,0.0116,0.0153,0.751,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,0200,PJ,2,7336.9125,16070,4544.277153
25.816,17.104,0.0008,0.0181,0.0095,0.844,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,0300,PJ,2,7336.9125,16070,4544.277153
22.573,14.328,0.0007,0.0181,0.0096,0.843,-1.1,-1.1,-1.00 ,-1.10 ,3.5,12.43,,26/9/2023,,26,9,2023,0400,PJ,2,7336.9125,16070,4544.277153
41.739,32.395,0.0014,0.0228,0.0158,1.127,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,0500,PJ,2,7336.9125,16070,4544.277153
35.954,28.93,0.0013,0.0244,0.0133,1.146,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,0600,PJ,2,7336.9125,16070,4544.277153
43.079,33.383,0.0013,0.0361,0.0021,1.337,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,0700,PJ,2,7336.9125,16070,4544.277153
49.741,39.445,0.0014,0.0224,0.008,0.981,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,0800,PJ,2,7336.9125,16070,4544.277153
36.34,26.017,0.0018,0.0202,0.0081,0.886,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,0900,PJ,2,7336.9125,16070,4544.277153
47.416,34.546,0.002,0.0213,0.0073,0.909,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1000,PJ,2,7336.9125,16070,4544.277153
55.626,44.25,0.0014,0.0205,0.0094, ,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1100,PJ,2,7336.9125,16070,4544.277153
43.7,33.343,0.0016,0.0276,0.008,1.261,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1200,PJ,2,7336.9125,16070,4544.277153
36.428,26.918,0.0013,0.0291,0.0113,1.207,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1300,PJ,2,7336.9125,16070,4544.277153
50.006,34.822,0.0014,0.0295,0.0228,1.107,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1400,PJ,2,7336.9125,16070,4544.277153
60.828,45.731,0.0022,0.0166,0.0345,0.938,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1500,PJ,2,7336.9125,16070,4544.277153
47.826,37.009,0.0018,0.0169,0.0287,0.914,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1600,PJ,2,7336.9125,16070,4544.277153
52.379,41.616,0.0014,0.0198,0.0263,0.926,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1700,PJ,2,7336.9125,16070,4544.277153
27.522,19.848,0.0014,0.0254,0.0184,0.878,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1800,PJ,2,7336.9125,16070,4544.277153
41.566,31.697,0.0013,0.0396,0.0076,1.179,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,1900,PJ,2,7336.9125,16070,4544.277153
34.392,26.854,0.0013,0.0374,0.0081,1.277,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,2000,PJ,2,7336.9125,16070,4544.277153
54.171,43.694,0.0013,0.0425,0.0047,1.404,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,2100,PJ,2,7336.9125,16070,4544.277153
40.853,31.187,0.0013,0.0383,0.0067,1.367,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,2200,PJ,2,7336.9125,16070,4544.277153
48.644,37.869,0.0013,0.0439,0.002,1.624,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,2300,PJ,2,7336.9125,16070,4544.277153
45.344,33.3,0.0013,0.0383,0.0019,1.672,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,0000,PJ,2,7336.9125,16070,4544.277153
46.473,36.48,0.0013,0.0324,0.0021,1.563,-1.1,-1.1,-1.00 ,-1.10 ,6.4,21.98,,27/9/2023,,27,9,2023,0100,PJ,2,7336.9125,16070,4544.277153
42.607,29.777,0.0011,0.0326,0.0016,1.705,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0200,PJ,2,7336.9125,16070,4544.277153
37.018,26.12,0.0012,0.0305,0.0014,1.664,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0300,PJ,2,7336.9125,16070,4544.277153
30.888,22.193,0.0011,0.0289,0.0014,1.5,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0400,PJ,2,7336.9125,16070,4544.277153
39.188,26.358,0.0011,0.026,0.0015,1.387,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0500,PJ,2,7336.9125,16070,4544.277153
25.18,15.509,0.0011,0.0224,0.0015,1.279,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0600,PJ,2,7336.9125,16070,4544.277153
42.716,31.908,0.001,0.0195,0.0016,1.207,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0700,PJ,2,7336.9125,16070,4544.277153
41.734,31.456,0.0013,0.0164,0.0041, ,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0800,PJ,2,7336.9125,16070,4544.277153
33.725,23.711,0.0014,0.0182,0.0067,1.111,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,0900,PJ,2,7336.9125,16070,4544.277153
24.331,16.535,0.001,0.0117,0.0127,0.864,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1000,PJ,2,7336.9125,16070,4544.277153
11.98,8.076,0.0005,0.0069,0.0174,0.764,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1100,PJ,2,7336.9125,16070,4544.277153
17.719,10.19,0.0007,0.0067,0.0201,0.765,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1200,PJ,2,7336.9125,16070,4544.277153
20.398,13.844,0.0007,0.0066,0.0209,0.783,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1300,PJ,2,7336.9125,16070,4544.277153
13.911,6.557,0.0006,0.0074,0.0249,0.827,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1400,PJ,2,7336.9125,16070,4544.277153
16.638,11.747,0.0008,0.007,0.0238,0.807,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1500,PJ,2,7336.9125,16070,4544.277153
24.784,17.908,0.0007,0.0074,0.0257,0.83,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1600,PJ,2,7336.9125,16070,4544.277153
32.228,23.508,0.0008,0.0097,0.0267,0.898,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1700,PJ,2,7336.9125,16070,4544.277153
36.832,26.614,0.0009,0.0094,0.0288,0.904,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1800,PJ,2,7336.9125,16070,4544.277153
41.122,31.929,0.001,0.0144,0.0233,1.013,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,1900,PJ,2,7336.9125,16070,4544.277153
44.01,35.919,0.001,0.0209,0.0137,1.193,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,2000,PJ,2,7336.9125,16070,4544.277153
51.562,40.477,0.001,0.0309,0.0042,1.495,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,2100,PJ,2,7336.9125,16070,4544.277153
51.172,37.948,0.0011,0.0318,0.0016,1.824,-1.1,-1.1,-1.00 ,-1.10 ,5.8,21.84,,28/9/2023,,28,9,2023,2200,PJ,2,7336.9125,16070,4544.277153
60.999,40.463,0.0018,0.0324,0.0015,2.303,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,2300,PJ,2,7336.9125,16070,4544.277153
47.771,31.295,0.0017,0.0265,0.0014,1.918,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0000,PJ,2,7336.9125,16070,4544.277153
51.181,35.777,0.0018,0.0222,0.0015,1.646,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0100,PJ,2,7336.9125,16070,4544.277153
49.818,34.169,0.0016,0.0192,0.0014,1.496,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0200,PJ,2,7336.9125,16070,4544.277153
41.89,27.047,0.0016,0.0169,0.0014,1.404,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0300,PJ,2,7336.9125,16070,4544.277153
38.597,25.449,0.0015,0.0152,0.0014,1.409,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0400,PJ,2,7336.9125,16070,4544.277153
37.104,23.725,0.0015,0.0135,0.0015, ,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0500,PJ,2,7336.9125,16070,4544.277153
50.975,28.187,0.002,0.0172,0.0077,1.284,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0600,PJ,2,7336.9125,16070,4544.277153
35.988,21.551,0.002,0.0139,0.0167,1.007,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0700,PJ,2,7336.9125,16070,4544.277153
33.329,19.985,0.0016,0.008,0.0311,0.881,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0800,PJ,2,7336.9125,16070,4544.277153
31.506,21.355,0.0014,0.0067,0.0266,0.817,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,0900,PJ,2,7336.9125,16070,4544.277153
21.355,19.26,0.0015,0.006,0.0272,0.779,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1000,PJ,2,7336.9125,16070,4544.277153
33.01,23.016,0.0025,0.0046,0.0435,0.806,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1100,PJ,2,7336.9125,16070,4544.277153
48.394,33.131,0.003,0.0078,0.0467,0.867,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1200,PJ,2,7336.9125,16070,4544.277153
45.477,32.459,0.0043,0.007,0.0503,0.825,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1300,PJ,2,7336.9125,16070,4544.277153
47.196,33.508,0.0041,0.0057,0.044,0.813,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1400,PJ,2,7336.9125,16070,4544.277153
33.33,22.506,0.003,0.0046,0.0371,0.795,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1500,PJ,2,7336.9125,16070,4544.277153
40.277,27.643,0.0018,0.008,0.0284,0.871,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1600,PJ,2,7336.9125,16070,4544.277153
35.013,22.954,0.0017,0.0108,0.0206,0.907,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1700,PJ,2,7336.9125,16070,4544.277153
42.409,26.96,0.0018,0.0161,0.0128,1.057,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1800,PJ,2,7336.9125,16070,4544.277153
44.395,28.772,0.0019,0.0283,0.0018,1.472,-1.1,-1.1,-1.00 ,-1.10 ,6.3,22.61,,29/9/2023,,29,9,2023,1900,PJ,2,7336.9125,16070,4544.277153
36.779,26.556,0.0014,0.0228,0.0016,1.1,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,2000,PJ,2,7336.9125,16070,4544.277153
38.909,28.781,0.0016,0.0212,0.0015,1.101,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,2100,PJ,2,7336.9125,16070,4544.277153
40.676,30.244,0.0019,0.0199,0.0014,0.951,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,2200,PJ,2,7336.9125,16070,4544.277153
29.805,23.06,0.0018,0.0202,0.0015,0.909,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,2300,PJ,2,7336.9125,16070,4544.277153
20.11,13.701,0.0015,0.0185,0.0016,0.888,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0000,PJ,2,7336.9125,16070,4544.277153
38.873,31.539,0.0016,0.0181,0.0026,0.83,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0100,PJ,2,7336.9125,16070,4544.277153
34.229,25.508,0.0012,0.0159,0.0014, ,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0200,PJ,2,7336.9125,16070,4544.277153
33.579,24.961,0.0039,0.0191,0.0111,0.899,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0300,PJ,2,7336.9125,16070,4544.277153
28.632,21.726,0.0041,0.013,0.0143,0.707,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0400,PJ,2,7336.9125,16070,4544.277153
12.027,7.268,0.0063,0.014,0.0139,0.704,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0500,PJ,2,7336.9125,16070,4544.277153
13.611,8.498,0.0051,0.0113,0.0194,0.685,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0600,PJ,2,7336.9125,16070,4544.277153
17.285,10.485,0.0015,0.0077,0.0264,0.672,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0700,PJ,2,7336.9125,16070,4544.277153
27.724,19.588,0.001,0.0107,0.0324,0.703,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0800,PJ,2,7336.9125,16070,4544.277153
30.239,21.731,0.0011,0.0116,0.0281,0.703,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,0900,PJ,2,7336.9125,16070,4544.277153
17.439,8.23,0.0006,0.0108,0.0193,0.716,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,1000,PJ,2,7336.9125,16070,4544.277153
17.673,10.887,0.0006,0.0126,0.0138,0.727,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,1100,PJ,2,7336.9125,16070,4544.277153
14.079,8.662,0.0006,0.0142,0.0112,0.777,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,1200,PJ,2,7336.9125,16070,4544.277153
18.28,11.264,0.0016,0.0154,0.0087,0.806,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,1300,PJ,2,7336.9125,16070,4544.277153
18.105,10.751,0.0024,0.0188,0.0038,0.851,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,1400,PJ,2,7336.9125,16070,4544.277153
36.995,28.955,0.003,0.02,0.0023,0.906,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,1500,PJ,2,7336.9125,16070,4544.277153
85.83,74.864,0.0033,0.0176,0.003,0.853,74.3,28.4,-1.00 ,-1.10 ,6.1,17.92,,30/9/2023,,30,9,2023,1600,PJ,2,7336.9125,16070,4544.277153
11.263,6.889,0.0007,0.0122,0.0117,0.869,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,1700,PJ,2,8816.158602,19468,5371.138911
9.864,6.254,0.0005,0.0126,0.0105,0.874,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,1800,PJ,2,8816.158602,19468,5371.138911
6.659,0.851,0.0006,0.0158,0.0058,0.904,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,1900,PJ,2,8816.158602,19468,5371.138911
74.623,62.212,0.0009,0.0148,0.0046,0.833,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,2000,PJ,2,8816.158602,19468,5371.138911
96.4,78.59,0.0013,0.0116,0.0054,0.803,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,2100,PJ,2,8816.158602,19468,5371.138911
68.709,50.112,0.0009,0.0151,0.0022,0.869,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,2200,PJ,2,8816.158602,19468,5371.138911
43.447,27.649,0.0009,0.0136,0.0015, ,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,2300,PJ,2,8816.158602,19468,5371.138911
32.652,23.765,0.0011,0.0203,0.0078,1.24,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0000,PJ,2,8816.158602,19468,5371.138911
9.996,5.589,0.0006,0.0149,0.017,0.936,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0100,PJ,2,8816.158602,19468,5371.138911
8.851,6.093,0.0007,0.015,0.0293,0.948,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0200,PJ,2,8816.158602,19468,5371.138911
25.6,21.495,0.0007,0.0106,0.0506,0.953,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0300,PJ,2,8816.158602,19468,5371.138911
18.094,13.497,0.0007,0.0106,0.0654,0.986,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0400,PJ,2,8816.158602,19468,5371.138911
11.255,6.81,0.0006,0.0103,0.0764,0.959,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0500,PJ,2,8816.158602,19468,5371.138911
23.66,16.648,0.001,0.0152,0.0568,0.893,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0600,PJ,2,8816.158602,19468,5371.138911
33.314,25.731,0.0018,0.02,0.0403,0.931,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0700,PJ,2,8816.158602,19468,5371.138911
32.008,23.49,0.0017,0.0264,0.0252,1.099,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0800,PJ,2,8816.158602,19468,5371.138911
13.962,9.719,0.0008,0.0105,0.0229,0.887,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,0900,PJ,2,8816.158602,19468,5371.138911
14.55,10.013,0.0007,0.0168,0.019,0.992,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,1000,PJ,2,8816.158602,19468,5371.138911
16.419,12.788,0.0008,0.0231,0.0085,1.124,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,1100,PJ,2,8816.158602,19468,5371.138911
8.613,4.048,0.0008,0.026,0.0044,1.231,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,1200,PJ,2,8816.158602,19468,5371.138911
14.888,10.595,0.0009,0.0249,0.0025,1.242,-1.1,-1.1,-1.00 ,-1.10 ,7.6,22,,1/10/2023,,1,10,2023,1300,PJ,2,8816.158602,19468,5371.138911
27.969,19.341,0.0013,0.0305,0.002,1.591,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,1400,PJ,2,8816.158602,19468,5371.138911
16.916,5.122,0.0012,0.0189,0.0097,1.062,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,1500,PJ,2,8816.158602,19468,5371.138911
7.814,3.594,0.0011,0.016,0.0108,0.976,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,1600,PJ,2,8816.158602,19468,5371.138911
8.498,3.967,0.001,0.0184,0.0066,1.001,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,1700,PJ,2,8816.158602,19468,5371.138911
9.788,4.178,0.0011,0.019,0.0039,0.961,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,1800,PJ,2,8816.158602,19468,5371.138911
9.065,2.377,0.0011,0.0211,0.0016,1.043,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,1900,PJ,2,8816.158602,19468,5371.138911
17.054,9.609,0.0011,0.0172,0.0036, ,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,2000,PJ,2,8816.158602,19468,5371.138911
32.216,25.635,0.0019,0.019,0.0038,1.372,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,2100,PJ,2,8816.158602,19468,5371.138911
27.44,18.744,0.0015,0.0167,0.0081,1.031,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,2200,PJ,2,8816.158602,19468,5371.138911
18.818,7.439,0.0013,0.0133,0.0163,0.832,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,2300,PJ,2,8816.158602,19468,5371.138911
17.671,10.618,0.0012,0.0117,0.0277,0.822,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0000,PJ,2,8816.158602,19468,5371.138911
17.843,13.672,0.0009,0.0102,0.0279,0.788,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0100,PJ,2,8816.158602,19468,5371.138911
10.749,5.022,0.0008,0.009,0.0289,0.765,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0200,PJ,2,8816.158602,19468,5371.138911
20.349,16.005,0.0008,0.0056,0.0314,0.793,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0300,PJ,2,8816.158602,19468,5371.138911
17.737,8.367,0.0024,0.0154,0.02,0.774,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0400,PJ,2,8816.158602,19468,5371.138911
14.012,8.279,0.0043,0.0267,0.0092,0.942,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0500,PJ,2,8816.158602,19468,5371.138911
10.275,5.085,0.0012,0.0214,0.0128,1.023,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0600,PJ,2,8816.158602,19468,5371.138911
9.08,3.477,0.0012,0.0207,0.0116,0.982,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0700,PJ,2,8816.158602,19468,5371.138911
14.71,10.536,0.0011,0.025,0.0056,1.041,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0800,PJ,2,8816.158602,19468,5371.138911
12.964,7.329,0.0012,0.0265,0.0035,1.181,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,0900,PJ,2,8816.158602,19468,5371.138911
16.791,12.072,0.0013,0.0304,0.0015,1.32,-1.1,-1.1,-1.00 ,-1.10 ,2.9,15.33,,2/10/2023,,2,10,2023,1000,PJ,2,8816.158602,19468,5371.138911
26.238,23.337,0.0006,0.0273,0.0016,1.118,69.3,29.7,250.00 ,6.70 ,4.1,23.46,,3/10/2023,,3,10,2023,1100,PJ,2,8816.158602,19468,5371.138911
22.674,19.276,0.0006,0.025,0.0015,1.091,69.3,29.7,250.00 ,6.70 ,4.1,23.46,,3/10/2023,,3,10,2023,1200,PJ,2,8816.158602,19468,5371.138911
35.938,23.938,0.0005,0.0237,0.0015,1.286,69.3,29.7,250.00 ,6.70 ,4.1,23.46,,3/10/2023,,3,10,2023,1300,PJ,2,8816.158602,19468,5371.138911
22.976,16.042,0.0004,0.0156,0.0084,0.843,69.3,29.7,250.00 ,6.70 ,4.1,23.46,,3/10/2023,,3,10,2023,1400,PJ,2,8816.158602,19468,5371.138911
17.111,10.971,0.0006,0.014,0.0058,0.752,69.3,29.7,250.00 ,6.70 ,4.1,23.46,,3/10/2023,,3,10,2023,1500,PJ,2,8816.158602,19468,5371.138911
18.906,12.181,0.0006,0.0113,0.0058,0.679,69.3,29.7,250.00 ,6.70 ,4.1,23.46,,3/10/2023,,3,10,2023,1600,PJ,2,8816.158602,19468,5371.138911
29.24,19.894,0.0007,0.0157,0.0015, ,69.3,29.7,250.00 ,6.70 ,4.1,23.46,,3/10/2023,,3,10,2023,1700,PJ,2,8816.158602,19468,5371.138911
